n : 1.0
freq : 83.33 MHz
SWR : 24.444
 Theta   Phi 	 Gain(dB)   	   Gain   	   Phase(deg)
 95 325   -10.679     0.085530     -63908.323
100 325   -10.053     0.098782     -64268.326
105 325    -7.460     0.179490     -64268.837
110 325    -4.154     0.384255     -64271.824
115 325    -2.645     0.543851     -64270.137
120 325    -2.612     0.548037     -64631.197
125 325    -3.285     0.469397     -64630.916
130 325    -4.643     0.343329     -64629.338
135 325    -4.944     0.320302     -64627.177
140 325    -4.938     0.320804     -64267.547
145 325    -5.606     0.275068     -63905.956
150 325    -6.443     0.226835     -63546.257
155 325    -7.179     0.191470     -63903.635
160 325    -8.543     0.139865     -63900.409
165 325   -11.302     0.074092     -63901.820
170 325   -12.151     0.060934     -63904.538
175 325   -15.722     0.026782     -63546.591
180 325   -23.886     0.004087     -63547.753
  0 330   -22.221     0.005996     -64290.340
  5 330   -17.285     0.018686     -64287.259
 10 330   -14.182     0.038178     -63925.800
 15 330   -10.828     0.082636     -64282.952
 20 330    -9.249     0.118872     -63923.655
 25 330    -8.281     0.148546     -64287.775
 30 330    -5.830     0.261210     -64285.152
 35 330    -5.917     0.256041     -64280.817
 40 330    -5.489     0.282553     -64642.318
 45 330    -4.765     0.333826     -64639.929
 50 330    -4.474     0.356977     -64276.091
 55 330    -3.880     0.409232     -64277.134
 60 330    -2.686     0.538803     -64634.835
 65 330    -2.946     0.507493     -63917.142
 70 330    -4.397     0.363346     -64274.971
 75 330    -6.455     0.226204     -64271.437
 80 330   -10.074     0.098315     -64267.869
 85 330    -9.950     0.101163     -64270.554
 90 330   -10.295     0.093442     -63910.342
 95 330   -10.679     0.085530     -63908.323
100 330   -10.053     0.098782     -64268.326
105 330    -7.460     0.179490     -64268.837
110 330    -4.154     0.384255     -64271.824
115 330    -2.645     0.543851     -64270.137
120 330    -2.612     0.548037     -64631.197
125 330    -3.285     0.469397     -64630.916
130 330    -4.643     0.343329     -64629.338
135 330    -4.944     0.320302     -64627.177
140 330    -4.938     0.320804     -64267.547
145 330    -5.606     0.275068     -63905.956
150 330    -6.443     0.226835     -63546.257
155 330    -7.179     0.191470     -63903.635
160 330    -8.543     0.139865     -63900.409
165 330   -11.302     0.074092     -63901.820
170 330   -12.151     0.060934     -63904.538
175 330   -15.722     0.026782     -63546.591
180 330   -23.886     0.004087     -63547.753
  0 335   -22.221     0.005996     -64290.340
  5 335   -17.285     0.018686     -64287.259
 10 335   -14.182     0.038178     -63925.800
 15 335   -10.828     0.082636     -64282.952
 20 335    -9.249     0.118872     -63923.655
 25 335    -8.281     0.148546     -64287.775
 30 335    -5.830     0.261210     -64285.152
 35 335    -5.917     0.256041     -64280.817
 40 335    -5.489     0.282553     -64642.318
 45 335    -4.765     0.333826     -64639.929
 50 335    -4.474     0.356977     -64276.091
 55 335    -3.880     0.409232     -64277.134
 60 335    -2.686     0.538803     -64634.835
 65 335    -2.946     0.507493     -63917.142
 70 335    -4.397     0.363346     -64274.971
 75 335    -6.455     0.226204     -64271.437
 80 335   -10.074     0.098315     -64267.869
 85 335    -9.950     0.101163     -64270.554
 90 335   -10.295     0.093442     -63910.342
 95 335   -10.679     0.085530     -63908.323
100 335   -10.053     0.098782     -64268.326
105 335    -7.460     0.179490     -64268.837
110 335    -4.154     0.384255     -64271.824
115 335    -2.645     0.543851     -64270.137
120 335    -2.612     0.548037     -64631.197
125 335    -3.285     0.469397     -64630.916
130 335    -4.643     0.343329     -64629.338
135 335    -4.944     0.320302     -64627.177
140 335    -4.938     0.320804     -64267.547
145 335    -5.606     0.275068     -63905.956
150 335    -6.443     0.226835     -63546.257
155 335    -7.179     0.191470     -63903.635
160 335    -8.543     0.139865     -63900.409
165 335   -11.302     0.074092     -63901.820
170 335   -12.151     0.060934     -63904.538
175 335   -15.722     0.026782     -63546.591
180 335   -23.886     0.004087     -63547.753
  0 340   -22.221     0.005996     -64290.340
  5 340   -17.285     0.018686     -64287.259
 10 340   -14.182     0.038178     -63925.800
 15 340   -10.828     0.082636     -64282.952
 20 340    -9.249     0.118872     -63923.655
 25 340    -8.281     0.148546     -64287.775
 30 340    -5.830     0.261210     -64285.152
 35 340    -5.917     0.256041     -64280.817
 40 340    -5.489     0.282553     -64642.318
 45 340    -4.765     0.333826     -64639.929
 50 340    -4.474     0.356977     -64276.091
 55 340    -3.880     0.409232     -64277.134
 60 340    -2.686     0.538803     -64634.835
 65 340    -2.946     0.507493     -63917.142
 70 340    -4.397     0.363346     -64274.971
 75 340    -6.455     0.226204     -64271.437
 80 340   -10.074     0.098315     -64267.869
 85 340    -9.950     0.101163     -64270.554
 90 340   -10.295     0.093442     -63910.342
 95 340   -10.679     0.085530     -63908.323
100 340   -10.053     0.098782     -64268.326
105 340    -7.460     0.179490     -64268.837
110 340    -4.154     0.384255     -64271.824
115 340    -2.645     0.543851     -64270.137
120 340    -2.612     0.548037     -64631.197
125 340    -3.285     0.469397     -64630.916
130 340    -4.643     0.343329     -64629.338
135 340    -4.944     0.320302     -64627.177
140 340    -4.938     0.320804     -64267.547
145 340    -5.606     0.275068     -63905.956
150 340    -6.443     0.226835     -63546.257
155 340    -7.179     0.191470     -63903.635
160 340    -8.543     0.139865     -63900.409
165 340   -11.302     0.074092     -63901.820
170 340   -12.151     0.060934     -63904.538
175 340   -15.722     0.026782     -63546.591
180 340   -23.886     0.004087     -63547.753
  0 345   -22.221     0.005996     -64290.340
  5 345   -17.285     0.018686     -64287.259
 10 345   -14.182     0.038178     -63925.800
 15 345   -10.828     0.082636     -64282.952
 20 345    -9.249     0.118872     -63923.655
 25 345    -8.281     0.148546     -64287.775
 30 345    -5.830     0.261210     -64285.152
 35 345    -5.917     0.256041     -64280.817
 40 345    -5.489     0.282553     -64642.318
 45 345    -4.765     0.333826     -64639.929
 50 345    -4.474     0.356977     -64276.091
 55 345    -3.880     0.409232     -64277.134
 60 345    -2.686     0.538803     -64634.835
 65 345    -2.946     0.507493     -63917.142
 70 345    -4.397     0.363346     -64274.971
 75 345    -6.455     0.226204     -64271.437
 80 345   -10.074     0.098315     -64267.869
 85 345    -9.950     0.101163     -64270.554
 90 345   -10.295     0.093442     -63910.342
 95 345   -10.679     0.085530     -63908.323
100 345   -10.053     0.098782     -64268.326
105 345    -7.460     0.179490     -64268.837
110 345    -4.154     0.384255     -64271.824
115 345    -2.645     0.543851     -64270.137
120 345    -2.612     0.548037     -64631.197
125 345    -3.285     0.469397     -64630.916
130 345    -4.643     0.343329     -64629.338
135 345    -4.944     0.320302     -64627.177
140 345    -4.938     0.320804     -64267.547
145 345    -5.606     0.275068     -63905.956
150 345    -6.443     0.226835     -63546.257
155 345    -7.179     0.191470     -63903.635
160 345    -8.543     0.139865     -63900.409
165 345   -11.302     0.074092     -63901.820
170 345   -12.151     0.060934     -63904.538
175 345   -15.722     0.026782     -63546.591
180 345   -23.886     0.004087     -63547.753
  0 350   -22.221     0.005996     -64290.340
  5 350   -17.285     0.018686     -64287.259
 10 350   -14.182     0.038178     -63925.800
 15 350   -10.828     0.082636     -64282.952
 20 350    -9.249     0.118872     -63923.655
 25 350    -8.281     0.148546     -64287.775
 30 350    -5.830     0.261210     -64285.152
 35 350    -5.917     0.256041     -64280.817
 40 350    -5.489     0.282553     -64642.318
 45 350    -4.765     0.333826     -64639.929
 50 350    -4.474     0.356977     -64276.091
 55 350    -3.880     0.409232     -64277.134
 60 350    -2.686     0.538803     -64634.835
 65 350    -2.946     0.507493     -63917.142
 70 350    -4.397     0.363346     -64274.971
 75 350    -6.455     0.226204     -64271.437
 80 350   -10.074     0.098315     -64267.869
 85 350    -9.950     0.101163     -64270.554
 90 350   -10.295     0.093442     -63910.342
 95 350   -10.679     0.085530     -63908.323
100 350   -10.053     0.098782     -64268.326
105 350    -7.460     0.179490     -64268.837
110 350    -4.154     0.384255     -64271.824
115 350    -2.645     0.543851     -64270.137
120 350    -2.612     0.548037     -64631.197
125 350    -3.285     0.469397     -64630.916
130 350    -4.643     0.343329     -64629.338
135 350    -4.944     0.320302     -64627.177
140 350    -4.938     0.320804     -64267.547
145 350    -5.606     0.275068     -63905.956
150 350    -6.443     0.226835     -63546.257
155 350    -7.179     0.191470     -63903.635
160 350    -8.543     0.139865     -63900.409
165 350   -11.302     0.074092     -63901.820
170 350   -12.151     0.060934     -63904.538
175 350   -15.722     0.026782     -63546.591
180 350   -23.886     0.004087     -63547.753
  0 355   -22.221     0.005996     -64290.340
  5 355   -17.285     0.018686     -64287.259
 10 355   -14.182     0.038178     -63925.800
 15 355   -10.828     0.082636     -64282.952
 20 355    -9.249     0.118872     -63923.655
 25 355    -8.281     0.148546     -64287.775
 30 355    -5.830     0.261210     -64285.152
 35 355    -5.917     0.256041     -64280.817
 40 355    -5.489     0.282553     -64642.318
 45 355    -4.765     0.333826     -64639.929
 50 355    -4.474     0.356977     -64276.091
 55 355    -3.880     0.409232     -64277.134
 60 355    -2.686     0.538803     -64634.835
 65 355    -2.946     0.507493     -63917.142
 70 355    -4.397     0.363346     -64274.971
 75 355    -6.455     0.226204     -64271.437
 80 355   -10.074     0.098315     -64267.869
 85 355    -9.950     0.101163     -64270.554
 90 355   -10.295     0.093442     -63910.342
 95 355   -10.679     0.085530     -63908.323
100 355   -10.053     0.098782     -64268.326
105 355    -7.460     0.179490     -64268.837
110 355    -4.154     0.384255     -64271.824
115 355    -2.645     0.543851     -64270.137
120 355    -2.612     0.548037     -64631.197
125 355    -3.285     0.469397     -64630.916
130 355    -4.643     0.343329     -64629.338
135 355    -4.944     0.320302     -64627.177
140 355    -4.938     0.320804     -64267.547
145 355    -5.606     0.275068     -63905.956
150 355    -6.443     0.226835     -63546.257
155 355    -7.179     0.191470     -63903.635
160 355    -8.543     0.139865     -63900.409
165 355   -11.302     0.074092     -63901.820
170 355   -12.151     0.060934     -63904.538
175 355   -15.722     0.026782     -63546.591
180 355   -23.886     0.004087     -63547.753
freq : 816.67 MHz
SWR : 6.461
 Theta   Phi 	 Gain(dB)   	   Gain   	   Phase(deg)
  0   0   -27.316     0.001855     -65614.037
  5   0   -17.741     0.016823     -65617.042
 10   0   -13.402     0.045692     -65255.630
 15   0   -11.927     0.064170     -65613.940
 20   0    -8.769     0.132783     -65255.071
 25   0    -8.296     0.148056     -65617.097
 30   0    -7.692     0.170142     -65618.257
 35   0    -7.015     0.198817     -65619.337
 40   0    -6.612     0.218196     -65982.093
 45   0    -6.527     0.222488     -65982.085
 50   0    -6.121     0.244270     -65622.080
 55   0    -4.389     0.363970     -65622.148
 60   0    -3.960     0.401786     -65980.853
 65   0    -3.399     0.457195     -65261.659
 70   0    -3.610     0.435555     -65622.552
 75   0    -5.889     0.257698     -65622.427
 80   0    -8.524     0.140475     -65621.737
 85   0   -10.666     0.085788     -65620.536
 90   0   -10.918     0.080944     -65261.898
 95   0   -12.698     0.053730     -65260.988
100   0    -9.859     0.103305     -65620.050
105   0    -6.747     0.211516     -65620.232
110   0    -3.892     0.408159     -65261.714
115   0    -3.536     0.442995     -65263.052
120   0    -3.386     0.458587     -65622.269
125   0    -4.730     0.336488     -65622.549
130   0    -6.130     0.243779     -65620.166
135   0    -5.815     0.262127     -65979.076
140   0    -6.630     0.217253     -65260.578
145   0    -7.011     0.199017     -64901.607
150   0    -7.887     0.162679     -64900.973
155   0    -7.736     0.168441     -65259.846
160   0    -9.011     0.125581     -65257.624
165   0   -10.289     0.093556     -65261.162
170   0   -13.337     0.046375     -65261.899
175   0   -16.185     0.024074     -64904.672
180   0   -20.860     0.008204     -64902.549
  0   5   -27.316     0.001855     -65614.037
  5   5   -17.741     0.016823     -65617.042
 10   5   -13.402     0.045692     -65255.630
 15   5   -11.927     0.064170     -65613.940
 20   5    -8.769     0.132783     -65255.071
 25   5    -8.296     0.148056     -65617.097
 30   5    -7.692     0.170142     -65618.257
 35   5    -7.015     0.198817     -65619.337
 40   5    -6.612     0.218196     -65982.093
 45   5    -6.527     0.222488     -65982.085
 50   5    -6.121     0.244270     -65622.080
 55   5    -4.389     0.363970     -65622.148
 60   5    -3.960     0.401786     -65980.853
 65   5    -3.399     0.457195     -65261.659
 70   5    -3.610     0.435555     -65622.552
 75   5    -5.889     0.257698     -65622.427
 80   5    -8.524     0.140475     -65621.737
 85   5   -10.666     0.085788     -65620.536
 90   5   -10.918     0.080944     -65261.898
 95   5   -12.698     0.053730     -65260.988
100   5    -9.859     0.103305     -65620.050
105   5    -6.747     0.211516     -65620.232
